,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,label
64509,1.714182637,0.238971875,0.395143601,-0.020362008,0.180614743,0.084378306,-0.0845945,-0.105278528,0.051744676,D
64533,0.478183524,0.434149208,0.488764433,0.215222919,0.115373024,0.499433068,0.214611669,-0.05472566,-0.049680128,D
64557,2.58662661,0.131644192,0.257259021,-0.058672471,-0.024534927,0.106183793,0.001806822,0.035267487,-0.043822273,D
64581,1.633270232,0.335363452,0.065160928,-0.103108919,-0.101346246,-0.079387063,-0.073904086,0.045415104,0.0661466,D
64605,-0.411400482,0.136377442,-0.269487982,-0.184075146,-0.078363049,-0.112339019,0.002471442,0.009819756,-0.000841971,D
64629,-5.899679108,4.672019294,-0.198964574,-0.250499419,-0.27608537,-0.344041963,0.559905797,-0.07847178,0.064844455,D
64653,2.755379366,0.07675525,0.299935009,-0.039449138,0.003227155,0.018170373,0.013347526,0.016431525,0.022892372,D
64677,2.045145881,-0.231717851,0.275693132,0.056751467,-0.014177578,0.129319252,-0.041570897,-0.030699036,-0.062789664,D
64701,0.615572342,0.442114678,0.434241379,0.253585099,0.083944009,0.305559685,-0.073400227,0.128127465,-0.115462431,D
64725,2.876432836,0.022459134,0.283425798,-0.064837558,-0.000358604,0.036231045,-0.039235537,0.034187285,0.017623858,D
64745,2.314442811,0.176159975,0.240329663,-0.023838284,0.057810554,0.11170393,0.1028678,0.055296456,0.052020116,D
64769,2.656524239,0.011530213,0.224482566,0.022200077,0.017143958,0.043323022,0.00865748,0.013279609,-0.007564817,D
64792,2.756898446,-0.040883692,0.225803873,-0.083464051,-0.020429552,-0.00013873,-0.034182679,0.032093946,-0.002982543,D
64814,2.3297359,0.265769562,0.226767287,-0.066487964,-0.051333914,0.058404879,0.13140692,-0.022766509,0.040909868,D
64838,2.794007735,0.019231328,0.259318466,-0.021808942,0.033535973,0.056175404,0.024710674,-0.001892282,0.022011905,D
64858,2.794601559,0.060237316,0.276308332,-0.086052253,0.009081186,0.061212573,0.040395162,-0.046968539,0.047584215,D
64880,2.691475522,0.104166546,0.31382107,-0.038728877,0.055086704,0.062115726,0.009685684,-0.014326659,0.043810599,D
64904,-9.937501509,1.999670512,-1.765523402,0.17662808,0.347248927,1.585678362,2.749284707,-1.53783917,0.113770684,D
64928,-8.486284869,0.945511189,-0.913342794,-1.519569943,-0.152358286,0.67744771,2.775124595,-1.216988558,0.44484609,D
64952,-17.68955235,4.238543107,-0.647544039,0.238937233,2.526300913,2.103545841,2.41982333,-2.491637048,-0.230583719,D
64976,-2.022523983,0.642685982,-0.434885836,0.129529512,0.347405667,0.693586953,1.063187283,-0.774930112,0.044057325,D
65000,-2.256447061,0.421622104,-0.241775001,-0.761488082,-0.06982001,0.247600978,0.993894845,-0.651816669,0.21146275,D
65024,-5.641960072,2.059547857,-0.130134929,0.245919006,1.047739345,1.312905179,1.686100957,-1.168534406,0.189475144,D
65048,1.544137489,0.273995849,-0.082170518,0.031003606,0.050113875,0.272842594,0.478765438,-0.179122487,0.00469186,D
65072,1.594839004,0.163370205,0.127331537,-0.122429415,-0.014800513,0.175233641,0.491655729,-0.191068212,0.135998479,D
65096,1.203135108,0.138896494,0.076771289,0.020390067,0.154542509,0.202820871,0.179385657,-0.110400998,-0.073815714,D
65120,-2.017373355,1.594547714,-0.080295197,0.218914706,0.045462432,-0.491349368,0.051902983,-0.087000405,-0.114029597,D
65144,0.826004511,1.413708791,0.009270379,-0.103141531,-0.140300142,-0.213261457,0.099963968,0.028563121,0.014014686,D
65168,1.667031833,0.755913665,0.087072601,-0.034848317,-0.089751787,-0.096150826,-0.043761594,0.051354643,0.000702223,D
65192,1.465855673,0.02202861,0.326171845,0.287672217,0.092947249,-0.077395792,-0.192350603,0.038308481,-0.087015903,D
65216,2.702561388,0.088840115,0.335065682,-0.05072584,0.003366361,0.087057342,0.013413165,0.038848006,0.009262768,D
65239,2.792607668,0.052939712,0.292762806,-0.043902404,0.000678596,0.025477008,-0.050028338,0.033701384,-0.035550254,D
65262,2.596722113,0.009083932,0.271028233,-0.072290879,0.013371457,0.051217462,0.032229262,0.051922355,-0.007507547,D
65286,2.861753753,0.067617306,0.281244101,-0.067834449,-0.010508864,0.03886895,0.004853044,0.031674065,0.011032207,D
65308,-4.054480292,4.290964829,-0.148545845,-0.42935395,-0.219350802,-0.267041241,0.63580638,-0.489334612,0.193221858,D
65332,-5.770088112,4.020133486,0.115688711,-0.159116692,-0.371519047,-0.043152005,0.584754592,0.003179075,0.088017064,D
65356,-4.006124627,2.328314507,-0.45383811,-0.686171282,-0.104289919,0.163541893,0.540389191,-0.218833,0.310526433,D
65380,1.387224144,0.628721396,0.371890705,0.027546523,0.077426398,0.238025046,0.277696114,-0.066878766,0.035598246,D
65404,0.039037238,0.637659229,0.605027363,0.28026077,-0.082149886,0.400015584,0.061579623,0.071367944,-0.088676918,D
65428,0.740706759,-0.171770411,0.321145786,-0.231687348,-0.060744675,0.457070357,0.053456409,-0.064784288,-0.048092911,D
65452,2.631701105,0.127727323,0.321447834,-0.023473724,0.039039119,0.116785333,0.053604645,-0.014185599,0.028464284,D
65475,2.472350427,0.093717497,0.302337302,0.013502544,0.004104704,0.158769738,0.055929972,-0.017919039,-0.011990058,D
65499,1.593021399,-0.625831063,-0.311838377,-0.17008334,-0.07206344,0.01682379,-0.040852746,-0.099043441,0.105098168,D
65523,0.595329078,0.400902207,-0.08463949,-0.262505489,0.023181834,-0.362940587,0.001301598,0.077359991,-0.015534553,D
65547,1.773320519,-0.602065169,-0.172454967,-0.218307119,-0.112934152,0.04202541,-0.019742572,-0.032448443,0.070041263,D
65571,2.322796398,-0.29782108,0.039748932,-0.130940987,-0.004466534,-0.007664063,-0.054356483,-0.050157119,0.082942232,D
65594,1.788844663,-0.081866804,0.176303534,-0.07512133,-0.022089911,-0.012034811,-0.047185645,0.135347632,-0.065919813,D
65618,2.342815363,-0.282754916,0.208356148,-0.1993602,-0.150347082,0.03515023,-0.024632706,-0.029084394,-0.05563916,D
65641,0.721026747,1.420914344,0.065913067,-0.035342052,-0.240672875,-0.365864675,-0.002136388,0.227350856,-0.001565197,D
65665,-0.547801246,1.087291281,0.05759988,-0.070133673,-0.090399154,-0.206085645,0.381379008,-0.011934759,0.148683881,D
65689,-9.48698293,5.332784183,-0.065733251,0.329800923,-0.266559378,0.097552645,0.808093757,-0.200790954,0.149714435,D
65713,2.515728298,0.135659654,0.365597295,0.002034536,0.027885431,0.110354828,0.067030827,0.005029873,0.026285153,D
65737,2.046392599,0.125228058,0.340033044,0.017208148,0.003029482,0.062700436,0.086784216,-0.060647257,-0.000216481,D
65761,-1.028283616,0.664741326,0.904565146,0.237368012,0.204971851,0.671381983,0.394042268,-0.126193723,-0.065832579,D
65785,2.090949326,0.167888677,0.419752339,0.056564385,0.075851998,0.084926788,0.104830996,-0.057935609,0.077321915,D
65809,-4.232246633,2.722050674,-0.884885246,-0.016223814,-0.432893203,-0.098976628,0.468008864,0.069177795,0.172941114,D
65833,0.581596009,1.183623489,0.053149551,-0.055906886,-0.150508669,-0.106166558,0.135504994,0.042211048,-0.081011106,D
65857,0.594331832,1.722586169,0.04244357,-0.125266274,-0.236768314,-0.11830645,0.191988477,0.011507585,0.092899515,D
65881,0.548358136,0.034278749,-0.169361486,0.064812943,0.072330228,0.424991219,0.110085355,-0.04885233,0.014330351,D
65905,2.397091104,0.13106312,0.343965911,0.057142061,-0.04007553,0.124443897,-0.043467746,0.071872759,-0.022568472,D
65928,2.564801745,0.270366323,0.279099628,-0.011372144,-0.05512314,0.073974349,0.049488174,0.019127422,0.012985892,D
65952,-4.787662918,2.375559417,-0.101715333,-0.059842478,-0.258938862,-0.382418034,0.458783511,0.114025604,0.167392211,D
65976,-1.703599026,0.036792322,-0.500018516,0.079937765,-0.012498275,-0.063581899,-0.123647862,0.137383348,-0.101877908,D
66000,1.066976268,1.07471375,-0.079993344,-0.258411779,-0.117645157,-0.142137897,0.10729841,-0.050675472,0.013873507,D
66024,0.154495723,-0.383254226,1.019282898,0.593467417,-0.002336681,-0.091425299,0.139612037,-0.015535991,0.084789456,D
66048,1.460227217,-0.120996918,0.129848812,0.052992349,-0.021327777,0.05753625,-0.061332805,-0.032552645,0.022824981,D
66072,2.583332182,-0.011227091,0.219466381,-0.117456142,-0.008190678,0.042611716,-0.042357739,0.014532113,-0.011809738,D
66096,2.295736357,0.017477246,0.341044585,-0.025726624,-0.028366572,0.057567832,-0.026400455,0.042618045,-0.026239538,D
66120,-2.939754369,-0.265587052,-1.371180094,0.004832755,-0.21678307,-0.158492213,-0.082980592,0.092516299,0.014587608,D
66144,-11.17663806,1.621194375,0.293007268,0.699138906,0.463196099,-0.111364873,0.74006707,0.249905215,0.254890595,D
66168,-3.082870723,3.42112149,-0.151625246,-0.304153346,-0.041156188,-0.397823549,0.313925367,-0.154456889,0.255434696,D
66192,-0.144820898,-0.681691771,-0.477027419,0.04042392,0.00386638,0.30627844,-0.006931254,-0.137869251,-0.099395265,D
66216,-2.846552174,-0.42152702,1.198154321,0.089641444,0.389649704,0.498009374,0.265089695,0.043842647,-0.393089696,D
66240,1.654155421,0.33477324,0.368804773,0.041574491,0.084848258,0.223885593,0.125669088,0.004241548,0.084522893,D
66264,1.322615523,-0.230430799,0.503695896,0.144684217,0.062453196,0.015979268,0.141727084,0.150397062,0.03397467,D
66288,-4.814950182,3.492104256,-0.769609843,-0.177046629,-0.312769448,-0.703512545,0.045390546,0.241722748,-0.012294741,D
66312,-11.4908846,0.478890625,-2.794185856,0.691328515,0.317621716,-0.697212593,0.307917498,-0.327918831,-0.18573998,D
66336,-1.386108708,0.990666741,-0.023183009,-0.122110613,-0.091738299,-0.259634099,-0.049259201,0.464422976,-0.029163668,D
66360,1.656914819,0.093196636,0.292594964,0.062598585,0.109989085,0.191349742,0.067257185,0.002059034,-0.064865879,D
66384,-2.195987765,-1.322669885,-0.676186888,0.832968565,0.403278167,-0.063512096,0.019589396,-0.195220462,-0.385257001,D
66408,2.093516539,0.070415985,0.278951824,-0.097428169,-0.047453282,0.126272645,0.073551163,0.09059501,0.103025939,D
66432,2.24646376,0.117423809,0.21590645,0.02630748,0.054903903,-0.035237568,0.049500464,0.086044323,0.029772825,D
66456,1.588660141,-0.191438681,0.158982111,0.332344033,0.151835901,0.072365135,-0.014192417,0.035749697,-0.018602207,D
66480,1.35014243,0.132451632,-0.050663847,-0.256119909,-0.102535446,-0.208726855,0.075252488,-0.047968956,0.085387571,D
66504,-3.966835043,3.570304672,0.051116503,-0.211325345,-0.369938692,-0.300871257,0.616552987,-0.25273483,0.055549473,D
66528,1.140341895,1.103385153,0.314111578,-0.196413049,0.016186639,-0.079573788,0.200734607,0.047700143,-0.049829616,D
66552,1.921593666,-0.118641984,0.1782495,-0.085921934,-0.109033729,-0.012864379,-0.031079786,-0.003730689,-0.013135304,D
66576,0.832035055,0.301992385,0.646239007,0.171862425,-0.012591437,0.287005808,0.184170043,-0.053073724,-0.011860047,D
66600,2.317143842,0.302869502,0.322600702,-0.070860702,-0.001756579,0.069782406,-0.008982698,-0.021878748,-0.040252827,D
66624,-3.719526329,2.401373879,-0.194539019,0.231989521,-0.152303481,-0.047869644,-0.082885653,-0.130160326,0.038245916,D
66648,-2.274866013,2.917693643,-0.270443654,-0.24790954,-0.248044928,-0.423405771,0.007864979,0.073588481,0.004695559,D
66672,-1.926811007,3.583802315,-0.29529481,-0.398411241,-0.366659178,-0.54799767,0.480671292,-0.038325069,0.177783451,D
66696,0.496069325,0.614221408,0.279384013,0.387385115,0.081263543,0.190261379,0.048564061,-0.189664947,-0.111579928,D
66720,1.808163944,0.247883763,0.405958711,0.06250419,0.12117646,0.223657333,0.091839819,-0.062041031,-0.017968255,D
66744,2.127088297,0.372585775,0.349688746,0.05009202,-0.007456927,0.158157426,0.057205454,-0.014573614,0.007780185,D
66768,2.404344265,0.135492748,0.291405495,0.018687075,0.021322243,0.03429855,-0.080795552,-0.002614205,-0.036109596,D
66792,2.711521578,0.145673528,0.293689604,-0.028620913,0.018140401,0.022974834,-0.003463206,0.039696539,0.006569318,D
66816,-18.92552919,4.953561612,-1.038871928,0.435680008,-0.579500691,1.31464713,1.541459743,-0.28808102,0.006827841,D
66840,-10.4820656,-6.45969837,-2.894188928,-1.336136182,-0.278970238,-0.287124768,-0.288727335,-0.065448484,-0.012474615,D
66864,-39.67013888,0.273329691,2.202709498,-1.349448013,-0.804620134,0.251435136,-1.382012167,2.016515908,-0.791708607,D
66888,-3.028897523,0.893269873,0.565112641,0.467378395,-0.479957378,0.899142113,0.341884321,-0.049269786,-0.013915824,D
66912,-0.495598181,-1.779940556,-0.196603818,-0.186864174,-0.263354668,-0.167276327,0.017989158,-0.158817691,-0.049114209,D
66936,-4.096916711,-1.67390772,1.929909743,0.248627704,-0.855485161,-0.192543731,0.499974365,-0.125029035,0.080745036,D
66960,0.670179821,0.305372664,0.310199397,0.262592568,-0.033421429,0.114166495,0.056590414,-0.022112689,0.001948585,D
66984,2.189064022,-0.25488664,0.182433908,-0.04839069,0.041444067,-0.007686217,0.044932958,0.005048141,0.072186859,D
67007,0.086335281,-0.494856345,0.941849274,0.555634772,-0.146358783,-0.144807825,-0.209568133,0.092184734,0.089872075,D
67031,-1.997932054,-1.262456232,-0.621942914,-0.430252019,-0.535030499,-0.201410027,-0.029098045,-0.138845109,-0.210031046,D
67055,0.118447681,-1.069918549,-1.058610733,-0.483603768,-0.221515561,-0.014242187,-0.125727697,-0.104042619,0.091741822,D
67079,-2.775899973,-2.543249919,-1.619827963,-0.467235373,-0.483980914,-0.170359022,-0.138897373,-0.137840723,0.247480842,D
67103,-0.133609835,-0.834944648,-0.247243864,-0.116949547,-0.15387318,0.022652163,0.072367627,-0.116742885,-0.147598747,D
67127,1.713477688,-0.511400909,-0.248438605,-0.250457084,-0.002522751,0.089496203,-0.008175403,-0.020552277,0.067989707,D
67151,0.918497931,-0.921892724,-0.391461269,-0.064455796,-0.176798425,-0.059766807,-0.0958187,-0.039731049,0.093648471,D
67175,2.340819692,-0.122936216,0.140923437,-0.106858394,-0.027578376,-0.03272066,-0.089728925,0.086742261,0.039447844,D
67199,2.570790417,-0.205606012,0.086941017,-0.099472812,-0.019209325,0.018351624,-0.016465534,0.013507878,0.033322996,D
67220,2.772613767,0.011449185,0.179429173,-0.082868753,0.025980126,0.007571929,0.002777152,0.061236603,0.004378611,D
67241,2.811735352,0.143168581,0.244072365,-0.082853106,-0.028488071,0.020559305,0.0387492,0.040997182,-0.002261458,D
67265,2.964465295,0.064215705,0.287759525,-0.078873567,0.019930345,0.022481534,-0.003076803,0.017709649,0.003640244,D
67274,2.860324904,0.055399999,0.236910342,-0.065860715,-0.001374615,0.047520115,0.017188797,0.021836229,0.013706151,D
67295,2.92202494,0.077758418,0.276846271,-0.076486056,-0.014763173,0.012118921,-0.005771398,0.033973408,-0.000933596,D
67315,2.974747776,0.035792451,0.269819831,-0.089618179,0.007907801,0.018868233,-0.00838843,0.030043163,-0.013300871,D
67322,-4.921191615,3.539518314,-0.4691483,-0.089303282,-0.27384456,-0.219269345,0.457030231,-0.160606499,0.191662025,D
67346,-7.07609823,2.347584631,-1.009020027,-0.13004978,-0.170420402,-0.08302245,0.500162785,0.084351715,0.166759004,D
67370,-0.623074717,1.734345278,-0.127262452,-0.17302878,-0.290376282,-0.12624762,0.378986476,0.159731958,0.068235341,D
67394,1.327479357,0.262817259,0.432043103,0.151568701,0.068253164,0.294031996,-0.052454819,0.001409928,-0.069505137,D
67418,0.741118234,-0.125097213,0.187099777,0.117253877,0.13261855,0.298679156,-0.190892916,0.086614323,-0.083338581,D
67442,2.315372665,0.295375383,0.25316884,-0.052319897,-0.042587221,0.037912601,0.092318525,0.012773195,0.020828154,D
67466,2.527628034,0.158994564,0.330722903,0.027534755,0.014485261,0.161126542,0.001962889,-0.017180714,-0.009514239,D
67489,2.236621851,0.074828708,0.255207973,-0.028258061,0.049076065,0.083947122,0.037871734,0.07121854,-0.023028195,D
67513,0.492226527,1.340963653,0.052842626,-0.09641613,-0.101275268,-0.093181634,0.096122133,-0.016276639,0.13725076,D
67537,0.152456873,1.251838621,-0.170087382,-0.351986498,-0.161328933,-0.249988249,-0.148925975,0.193128926,-0.003524292,D
67561,-0.829168203,1.352442446,-0.262417848,-0.445621617,-0.20308717,-0.031230758,0.32936349,0.110100523,0.136830076,D
67585,2.426845267,0.130780239,0.314094013,0.022760554,0.021980715,0.160609622,-0.054197119,-0.01456513,0.003631264,D
67609,2.515322591,-0.038123537,0.223045764,-0.095830906,0.03703434,0.088327656,-0.004857786,-0.000441836,0.058087023,D
67632,1.738408667,-0.157064938,0.094323326,-0.209869657,-0.008046562,0.318894415,0.002275787,0.125420959,0.076883788,D
67656,2.683723413,0.050976114,0.25576916,-0.105889298,0.067141722,0.084952521,0.054372766,-0.042006131,0.065025921,D
67678,-0.162777865,1.064912477,-0.267468711,-0.06975581,-0.024993853,-0.167436732,0.061983695,0.043576359,0.16219639,D
67702,-1.950450501,2.700418773,-0.251410205,-0.204190718,-0.221209055,-0.103294745,0.207939452,-0.288090329,0.154696574,D
67726,0.44807133,1.340633269,0.000352508,0.050895629,-0.121857953,-0.267689642,0.289245838,0.066699654,0.104963633,D
67750,2.365487015,-0.016244263,0.180328355,0.00152222,0.033771099,0.067383185,0.021387031,0.068207583,0.02805235,D
67774,1.878038741,0.344106141,0.325260789,-0.00016099,-0.003943395,0.206824978,0.126636003,-0.010083639,0.0429994,D
67798,2.464284972,0.049267658,0.323313519,0.052799114,0.03064575,0.011071071,0.028402459,0.013935411,-0.013722333,D
67822,2.666596103,0.039807336,0.187866495,-0.068077084,0.016558235,0.041386754,-0.044410688,0.014378371,0.009822556,D
67845,1.85073417,1.068178354,0.092074882,-0.213397941,-0.13094491,-0.16618112,0.098698466,0.062235817,-0.02887069,D
67869,-0.406363537,-0.06700425,-0.472643994,-0.02297423,0.018233664,0.05657885,-0.011807017,0.305696502,-0.08867539,D
67893,-0.24347861,1.450501857,-0.109546602,-0.253842376,-0.082276285,-0.236164686,0.03240403,0.178516568,-0.055223858,D
67917,-4.102561549,2.921638444,-0.355643054,0.372826727,-0.178752732,-0.386428183,0.042123851,0.079600036,-0.130071396,D
67941,2.133810058,-0.128465566,0.081445239,0.024306377,0.109023736,0.052830248,0.050710464,0.068303784,-0.000893235,D
67965,2.452804049,-0.001168869,0.265090969,-0.040086478,0.034800939,0.100094236,-0.033407591,-0.020077147,-0.019601939,D
67988,1.138405621,0.166498951,0.300453062,0.206453853,0.009911758,0.25091014,0.091302187,-0.072678602,0.019376252,D
68012,2.706494518,0.049641279,0.272580913,-0.060652937,0.02754344,0.034425577,-0.097703036,0.06954234,-0.001576197,D
68035,2.500240134,0.094760225,0.314138507,0.046372318,0.080611389,0.061260457,0.010868439,0.016093133,-0.023365285,D
68059,-1.51839289,0.933556893,0.073082425,0.127573844,0.000806014,0.22183731,-0.053091882,0.020560698,0.054034983,D
68083,-0.661593673,1.963664948,-0.158628469,-0.266032281,-0.180358582,0.187673812,0.46306424,-0.075679962,0.042284412,D
